date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20180601	5.5	95.0	525.177	1205.3104	3.185852	0.957474	11.66
20180601	5.5	95.75	211.734	2991.196974	8.766457	3.114656	16.53
20180601	5.5	96.5	385.802	1690.762101	5.028447	2.289532	15.55
20180601	5.5	97.25	474.193	1451.948046	4.499953	2.225722	12.4
20180601	5.5	98.0	477.12	1466.243712	3.845609	1.598602	10.87
20180601	5.5	98.75	416.62	1722.724305	3.770157	1.145012	9.93
20180601	5.5	99.5	432.057	1744.246245	4.360841	1.252404	13.93
20180601	5.5	100.25	349.604	2249.312651	7.558423	2.176849	25.26
20180601	5.5	101.0	180.266	4401.071195	14.97968	3.842218	24.96
20180601	5.5	101.75	276.542	2970.067476	8.219178	2.2509	20.36
20180601	5.5	102.5	326.969	2598.756763	6.385379	2.084377	19.35
20180601	5.5	103.25	625.964	1372.71808	3.215741	1.104815	16.51
20180601	5.5	104.0	568.224	1481.284493	3.03151	0.944561	11.89
20180601	5.5	104.75	551.552	1486.967865	2.847953	1.019389	9.13
20180601	5.5	105.5	537.187	1498.89424	3.003956	1.072167	8.27
20180601	5.5	106.25	569.583	1372.265851	3.501699	1.16392	7.9
20180601	5.5	107.0	611.974	1251.698765	3.836835	1.195864	7.9
20180601	5.5	107.75	673.26	1099.264771	3.359995	0.927154	7.37
20180601	5.5	108.5	682.047	1054.06299	3.108045	0.799443	7.18
20180601	5.5	109.25	694.88	1007.268449	2.731744	0.632366	6.94
20180601	5.5	110.0	743.307	914.975104	2.244409	0.478898	6.78
20180601	5.5	110.75	774.349	861.280895	1.968135	0.377978	6.92
20180601	5.5	111.5	757.432	867.542169	1.884044	0.318049	7.13
20180601	5.5	112.25	718.411	906.982772	1.903448	0.267465	7.19
20180601	5.5	113.0	710.453	917.153281	1.859888	0.228055	7.59
20180601	5.5	113.75	695.964	948.461989	1.900156	0.265421	7.67
20180601	5.5	114.5	726.328	941.717103	1.982081	0.432126	8.22
20180601	5.5	115.25	717.255	981.640421	2.016577	0.757276	9.63
20180601	5.5	116.0	339.536	2067.410819	4.351901	2.359461	10.54
20180601	5.5	116.75	188.885	3725.579585	7.272864	4.668776	9.99
20180601	5.5	117.5	125.51	5864.122381	10.342244	7.644939	10.52
20180601	5.5	118.25	192.739	3850.837661	6.651721	4.847432	9.23
20180601	5.5	119.0	374.573	1933.017596	3.103948	2.60695	6.97
20180601	5.5	119.75	493.052	1425.326943	2.294425	2.250797	5.99
20180601	5.5	120.5	575.505	1187.41679	2.09104	2.386973	5.74
20180601	5.5	121.25	632.339	1047.172324	2.012669	2.007872	6.32
20180601	5.5	122.0	617.016	1050.405338	2.225908	1.545639	7.26
20180601	5.5	122.75	577.25	1101.754872	2.710791	1.050899	7.45
20180601	5.5	123.5	573.677	1087.97773	3.191679	0.446029	7.72
20180601	5.5	124.25	560.875	1108.234812	3.439873	0.495713	7.97
20180601	5.5	125.0	599.724	1035.623053	3.124746	0.621191	8.22
20180601	5.5	125.75	704.146	887.634241	2.301021	0.504101	8.13
20180601	5.5	126.5	701.234	894.639735	1.942825	0.405727	7.87
20180601	5.5	127.25	701.401	888.785017	1.936734	0.379172	7.29
20180601	5.5	128.0	715.714	864.441802	1.91172	0.314397	6.82
20180601	5.5	128.75	679.083	903.723109	1.943717	0.301739	6.87
20180601	5.5	129.5	656.094	927.0225	1.871733	0.249242	6.79
20180601	5.5	130.25	663.609	905.081908	1.688042	0.177802	7.0
20180601	5.5	131.0	658.844	900.445477	1.605766	0.126545	6.73
20180601	5.5	131.75	616.589	954.697051	1.679519	0.118395	6.77
20180601	5.5	132.5	566.776	1026.888047	1.793423	0.123297	6.58
20180601	5.5	133.25	592.094	972.882177	1.699858	0.135124	6.48
20180601	5.5	134.0	472.068	1203.091716	2.06205	0.193526	6.26
20180601	5.5	134.75	419.208	1323.193021	2.393177	0.238831	5.82
20180601	5.5	135.5	415.807	1314.234248	2.502774	0.262871	5.88
20180601	5.5	136.25	522.641	1034.418846	2.030015	0.226358	5.56
20180601	5.5	137.0	424.859	1261.928075	2.470961	0.293208	5.72
20180601	5.5	137.75	440.651	1205.416078	2.346117	0.301523	4.58
20180601	5.5	138.5	529.13	981.679549	1.902453	0.246501	2.62
20180601	5.5	139.25	437.995	1156.146075	2.248775	0.277303	1.03
20180601	5.5	140.0	551.667	900.930453	1.795255	0.238021	0.38
20180601	5.5	140.75	538.667	909.496034	1.862897	0.267927	0.45
20180601	4.75	95.0	543.286	1215.095548	2.763649	0.586072	8.44
20180601	4.75	95.75	257.229	2535.155445	6.344732	1.643106	12.71
20180601	4.75	96.5	258.526	2428.572755	6.358475	1.832268	16.83
20180601	4.75	97.25	201.995	3331.418599	8.937419	3.260128	16.03
20180601	4.75	98.0	413.958	1818.117055	4.9619	2.088262	15.02
20180601	4.75	98.75	427.542	1800.378442	4.537931	1.550179	13.08
20180601	4.75	99.5	503.818	1570.766031	3.845442	1.12794	13.17
20180601	4.75	100.25	478.302	1719.472216	5.957855	1.569755	21.83
20180601	4.75	101.0	165.437	5003.70836	20.926945	4.300387	35.08
20180601	4.75	101.75	179.13	4724.599453	15.774728	3.194331	25.63
20180601	4.75	102.5	251.906	3485.547387	8.928307	2.218249	18.42
20180601	4.75	103.25	281.792	3165.382268	8.412584	2.25653	17.27
20180601	4.75	104.0	504.229	1728.025758	3.938203	1.584518	14.5
20180601	4.75	104.75	493.625	1712.641175	3.631287	1.69184	11.9
20180601	4.75	105.5	518.74	1562.376528	3.639133	1.801207	10.84
20180601	4.75	106.25	544.365	1438.792171	4.038998	1.816671	10.19
20180601	4.75	107.0	612.099	1226.140216	3.439604	1.377284	8.66
20180601	4.75	107.75	633.172	1144.780091	3.169385	1.14546	7.88
20180601	4.75	108.5	692.464	1022.631501	2.579565	0.80228	7.06
20180601	4.75	109.25	708.391	978.44072	2.250137	0.628427	6.84
20180601	4.75	110.0	703.151	979.006074	2.157959	0.522027	6.9
20180601	4.75	110.75	718.245	942.54008	1.941998	0.421053	7.0
20180601	4.75	111.5	738.938	908.848239	1.841441	0.330985	6.98
20180601	4.75	112.25	704.505	947.248352	1.866733	0.287909	7.19
20180601	4.75	113.0	706.271	951.514079	1.840891	0.281199	7.8
20180601	4.75	113.75	653.641	1051.123476	1.999916	0.355681	8.07
20180601	4.75	114.5	482.771	1478.331963	3.264438	0.908276	11.74
20180601	4.75	115.25	331.896	2140.951684	4.496628	1.891887	10.94
20180601	4.75	116.0	187.797	3675.146568	7.003711	3.817662	8.72
20180601	4.75	116.75	124.427	5674.68797	9.99255	6.331107	9.31
20180601	4.75	117.5	170.547	4260.086662	7.050819	4.447857	10.43
