date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20241101	5.5	95.0	636.654	1218.092245	2.404182	0.787125	5.15
20241101	5.5	95.75	408.956	1864.135506	3.956007	1.43573	7.6
20241101	5.5	96.5	614.378	1250.770047	2.632239	1.049505	8.04
20241101	5.5	97.25	635.121	1237.578824	2.913794	1.308044	8.13
20241101	5.5	98.0	666.196	1174.993395	2.439336	1.031997	7.79
20241101	5.5	98.75	701.305	1105.214707	1.946326	0.638455	6.59
20241101	5.5	99.5	743.17	1054.928482	1.844485	0.582424	6.67
20241101	5.5	100.25	619.808	1273.824475	3.320302	1.002105	15.47
20241101	5.5	101.0	263.878	2931.246637	7.430854	2.525568	15.59
20241101	5.5	101.75	351.154	2249.652859	4.250488	1.679327	10.13
20241101	5.5	102.5	382.649	2144.080084	3.744669	1.722785	9.02
20241101	5.5	103.25	561.045	1505.806308	2.533709	1.284242	9.61
20241101	5.5	104.0	662.209	1284.290005	1.887321	1.00293	7.9
20241101	5.5	104.75	659.347	1292.179384	1.659213	0.943606	6.24
20241101	5.5	105.5	603.74	1419.633451	1.729716	0.889017	5.41
20241101	5.5	106.25	567.397	1523.206855	2.149685	0.994676	4.87
20241101	5.5	107.0	539.774	1615.684342	2.764146	1.18257	4.49
20241101	5.5	107.75	528.264	1671.882998	2.701129	1.196296	5.19
20241101	5.5	108.5	519.917	1713.778161	2.493127	1.154116	6.23
20241101	5.5	109.25	516.571	1755.66592	2.315908	1.051049	9.69
20241101	5.5	110.0	546.873	1684.635738	2.048792	0.917794	11.7
20241101	5.5	110.75	559.964	1700.289661	2.018846	0.904664	11.7
20241101	5.5	111.5	563.584	1730.865319	2.00764	0.894237	11.03
20241101	5.5	112.25	572.514	1741.92142	1.996435	0.880148	7.95
20241101	5.5	113.0	571.542	1765.719755	2.002115	0.849907	6.22
20241101	5.5	113.75	568.269	1776.150028	2.044255	0.873014	6.77
20241101	5.5	114.5	550.373	1833.899919	2.340084	1.188107	7.35
20241101	5.5	115.25	480.852	2033.195245	2.795382	1.347188	9.31
20241101	5.5	116.0	359.407	2595.336485	3.95746	1.559517	12.35
20241101	5.5	116.75	436.74	2100.227595	2.937354	1.037162	10.4
20241101	5.5	117.5	294.673	3255.161145	4.153937	1.347961	8.51
20241101	5.5	118.25	285.837	3437.304828	4.48274	1.386353	7.22
20241101	5.5	119.0	381.688	2564.093972	3.221016	1.210965	5.2
20241101	5.5	119.75	468.524	2079.965808	2.550232	1.23276	5.23
20241101	5.5	120.5	370.845	2611.099246	3.388302	2.490872	8.01
20241101	5.5	121.25	664.988	1442.11279	1.910395	4.266597	13.02
20241101	5.5	122.0	682.113	1387.084838	1.816746	19.491609	28.4
20241101	5.5	122.75	587.186	1570.574912	2.066262	26.0988	31.99
20241101	5.5	123.5	596.321	1494.790893	2.078243	11.439527	22.65
20241101	5.5	124.25	437.462	2010.660354	2.985974	6.674733	17.77
20241101	5.5	125.0	408.212	2087.495713	3.345637	2.400248	13.49
20241101	5.5	125.75	407.829	2003.324433	3.289163	1.540607	11.44
20241101	5.5	126.5	440.636	1802.035694	2.765128	1.164396	10.4
20241101	5.5	127.25	391.024	1975.192571	2.887754	1.137372	10.2
20241101	5.5	128.0	454.11	1669.783753	2.458748	0.920343	9.26
20241101	5.5	128.75	500.264	1495.007036	2.191991	0.789163	8.01
20241101	5.5	129.5	516.959	1421.473657	2.001747	0.726554	6.11
20241101	5.5	130.25	471.144	1536.404157	2.142044	0.807749	4.91
20241101	5.5	131.0	497.42	1440.416549	1.954084	0.791608	4.39
20241101	5.5	131.75	504.068	1411.802574	1.874648	0.82743	4.45
20241101	5.5	132.5	513.308	1378.622776	1.819091	0.802903	4.34
20241101	5.5	133.25	495.962	1425.862062	1.882522	0.815922	3.84
20241101	5.5	134.0	485.282	1457.628554	1.940705	0.824933	3.26
20241101	5.5	134.75	500.157	1412.299138	1.904958	0.777757	2.46
20241101	5.5	135.5	551.878	1277.076637	1.753568	0.673749	2.0
20241101	5.5	136.25	597.532	1174.045239	1.591067	0.599834	1.37
20241101	5.5	137.0	650.522	1072.988	1.479797	0.559988	1.27
20241101	5.5	137.75	707.404	982.944117	1.387769	0.549621	1.15
