date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20220201	5.5	95.0	473.937	1746.028059	3.506751	2.128661	17.01
20220201	5.5	95.75	339.2	2396.232017	5.195315	2.79145	16.76
20220201	5.5	96.5	499.067	1657.22398	3.408392	2.030717	14.45
20220201	5.5	97.25	496.999	1729.515552	3.518754	2.492657	12.41
20220201	5.5	98.0	578.382	1480.50579	2.61435	2.059763	11.96
20220201	5.5	98.75	547.156	1565.859462	2.356392	2.098621	13.25
20220201	5.5	99.5	448.59	1931.862948	3.634564	3.06191	15.15
20220201	5.5	100.25	441.525	1989.155314	5.729544	3.704789	29.08
20220201	5.5	101.0	700.346	1115.103106	2.570649	1.53152	24.53
20220201	5.5	101.75	455.684	1575.085366	2.252587	1.274441	13.82
20220201	5.5	102.5	415.036	1724.263919	2.440417	1.195037	10.49
20220201	5.5	103.25	499.916	1427.643644	2.113517	0.975481	7.37
20220201	5.5	104.0	516.661	1371.048328	1.812625	0.961258	6.79
20220201	5.5	104.75	562.26	1252.341088	1.689888	0.998843	6.29
20220201	5.5	105.5	594.109	1183.169755	1.815384	1.064256	6.41
20220201	5.5	106.25	599.106	1174.206067	2.051665	1.147265	6.17
20220201	5.5	107.0	618.08	1137.234662	1.885216	1.065178	6.03
20220201	5.5	107.75	607.968	1157.223406	1.334776	0.853708	5.68
20220201	5.5	108.5	596.213	1172.366419	1.004166	0.760516	5.61
20220201	5.5	109.25	605.031	1147.139237	0.968304	0.829728	5.8
20220201	5.5	110.0	614.575	1111.692633	0.954794	0.950319	5.49
20220201	5.5	110.75	670.877	1007.473948	0.886663	1.006361	5.35
20220201	5.5	111.5	667.83	1008.275459	0.924225	1.145119	5.08
20220201	5.5	112.25	672.518	1004.824257	0.975962	1.266876	4.95
20220201	5.5	113.0	665.674	1021.738268	1.05154	1.420837	5.31
20220201	5.5	113.75	631.257	1088.674343	1.252603	1.787407	6.05
20220201	5.5	114.5	512.064	1361.683305	1.703583	2.53765	6.36
20220201	5.5	115.25	421.655	1658.494267	2.246118	3.160188	8.05
20220201	5.5	116.0	321.369	2120.186141	3.040847	4.353068	10.22
20220201	5.5	116.75	364.934	1816.967452	2.171118	4.079321	8.76
20220201	5.5	117.5	333.919	2033.298495	2.349989	6.098365	8.61
20220201	5.5	118.25	273.945	2521.763858	3.152251	10.74561	8.91
20220201	5.5	119.0	459.106	1505.041973	1.682163	10.775376	8.46
20220201	5.5	119.75	386.351	1779.021408	1.79384	17.011308	7.49
20220201	5.5	120.5	363.231	1881.89692	1.928386	19.738761	8.12
20220201	5.5	121.25	449.317	1502.485328	1.53087	12.731112	7.55
20220201	5.5	122.0	471.752	1421.361012	1.45441	9.465876	8.85
20220201	5.5	122.75	464.512	1436.901092	1.506394	6.727124	11.43
20220201	5.5	123.5	458.812	1458.153884	1.618456	2.492256	13.67
20220201	5.5	124.25	388.028	1712.587236	2.092025	2.422497	14.1
20220201	5.5	125.0	480.721	1337.156272	1.78377	1.420399	11.51
20220201	5.5	125.75	741.015	860.624279	1.09497	0.723306	11.13
20220201	5.5	126.5	681.718	941.87978	1.06902	0.637191	10.37
20220201	5.5	127.25	629.645	1011.328129	1.090869	0.67321	10.7
20220201	5.5	128.0	639.762	986.072321	1.005196	0.629716	11.33
20220201	5.5	128.75	667.687	937.319433	0.899639	0.569486	11.84
20220201	5.5	129.5	673.781	926.581634	0.837227	0.540633	12.49
20220201	5.5	130.25	658.635	945.952462	0.866466	0.554326	13.12
20220201	5.5	131.0	666.088	933.532806	0.872836	0.53266	13.51
20220201	5.5	131.75	677.208	916.270481	0.893531	0.51323	13.81
20220201	5.5	132.5	686.369	899.868147	0.912093	0.50272	14.1
20220201	5.5	133.25	743.609	824.618045	0.88642	0.465791	14.16
20220201	5.5	134.0	737.775	821.72966	0.92598	0.47324	14.23
20220201	5.5	134.75	738.481	810.11089	0.948208	0.468356	14.19
20220201	5.5	135.5	767.041	766.530603	0.947512	0.45088	14.37
20220201	5.5	136.25	794.398	726.243143	0.907168	0.432144	14.42
20220201	5.5	137.0	812.372	697.300375	0.877937	0.42955	14.58
20220201	5.5	137.75	834.551	668.329078	0.83905	0.42218	14.73
20220201	5.5	138.5	835.973	665.791838	0.83797	0.428385	14.57
20220201	5.5	139.25	783.671	713.558496	0.905568	0.460847	14.37
20220201	5.5	140.0	797.07	713.113026	0.904778	0.467209	14.01
20220201	5.5	140.75	793.994	730.147079	0.918155	0.484897	13.5
20220201	4.75	95.0	711.353	1192.653577	1.826809	1.085348	18.74
20220201	4.75	95.75	297.46	2800.582599	4.665817	2.499719	18.96
20220201	4.75	96.5	245.544	3162.342391	5.973178	3.004756	16.93
20220201	4.75	97.25	296.991	2666.726938	5.191228	3.078833	15.76
20220201	4.75	98.0	425.257	2025.15326	4.164167	2.707927	13.87
20220201	4.75	98.75	538.471	1634.255141	3.095273	2.235684	14.63
20220201	4.75	99.5	429.796	2159.460535	4.270815	3.389894	18.24
20220201	4.75	100.25	380.317	2529.281363	7.839011	4.652009	27.53
20220201	4.75	101.0	383.531	2243.557105	8.709518	3.604812	41.71
20220201	4.75	101.75	505.145	1498.95238	3.670819	1.368973	23.22
20220201	4.75	102.5	569.335	1250.659454	1.909739	0.736521	10.72
20220201	4.75	103.25	434.994	1631.830784	2.902442	0.99365	8.74
20220201	4.75	104.0	560.791	1262.714273	1.757114	0.853107	6.95
20220201	4.75	104.75	580.491	1212.339898	1.758868	0.957776	6.35
20220201	4.75	105.5	587.689	1197.325456	2.13157	1.11484	5.91
20220201	4.75	106.25	617.84	1141.784928	2.113068	1.082234	5.55
20220201	4.75	107.0	602.575	1179.487367	1.571432	0.862069	4.74
20220201	4.75	107.75	597.262	1192.709565	1.11638	0.688734	4.41
20220201	4.75	108.5	588.301	1213.203615	1.044133	0.68924	4.87
20220201	4.75	109.25	573.82	1237.254888	1.042098	0.765953	5.28
20220201	4.75	110.0	604.215	1170.386038	0.972356	0.785536	5.91
20220201	4.75	110.75	627.281	1117.224497	0.950148	0.893843	5.87
20220201	4.75	111.5	628.085	1113.199806	0.991997	1.020936	6.1
20220201	4.75	112.25	638.421	1099.734345	1.046677	1.147073	6.16
20220201	4.75	113.0	629.676	1119.725065	1.246372	1.356671	7.23
20220201	4.75	113.75	527.088	1348.065029	1.768975	1.976734	8.47
20220201	4.75	114.5	436.89	1613.064616	2.80783	2.886223	12.28
20220201	4.75	115.25	308.963	2221.190563	3.389953	3.996003	11.36
20220201	4.75	116.0	452.991	1436.557901	1.552475	2.694826	7.01
20220201	4.75	116.75	391.132	1657.511019	1.556498	3.485989	7.37
20220201	4.75	117.5	333.036	2028.561477	2.10772	5.115432	9.74
20220201	4.75	118.25	367.197	1870.895187	2.112272	6.803275	9.33
20220201	4.75	119.0	416.741	1644.235628	1.758202	8.717527	6.45
20220201	4.75	119.75	411.945	1648.139679	1.605105	12.042814	5.14
20220201	4.75	120.5	448.95	1487.379441	1.461283	10.540169	4.42
20220201	4.75	121.25	456.382	1445.269095	1.420343	7.570064	4.54
20220201	4.75	122.0	445.575	1470.33496	1.466189	4.793211	7.28
20220201	4.75	122.75	478.497	1362.775106	1.397449	2.014464	9.54
20220201	4.75	123.5	521.106	1247.77243	1.35253	1.481844	10.69
20220201	4.75	124.25	661.994	978.176841	1.143188	0.927417	11.11
20220201	4.75	125.0	844.379	763.159197	0.902181	0.646292	10.43
20220201	4.75	125.75	745.997	856.103577	0.978684	0.570964	9.85
20220201	4.75	126.5	688.942	920.557609	1.030257	0.579819	9.81
20220201	4.75	127.25	603.827	1041.585255	1.118217	0.642593	10.41
20220201	4.75	128.0	574.135	1087.816977	1.087208	0.630383	11.54
20220201	4.75	128.75	621.528	997.772908	0.941076	0.552224	11.94
20220201	4.75	129.5	681.504	907.00979	0.860536	0.515347	12.1
20220201	4.75	130.25	705.262	874.642048	0.849254	0.500217	12.65
