date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20231201	5.5	95.0	406.118	1990.665028	5.478063	1.840482	6.31
20231201	5.5	95.75	277.259	2840.765854	7.793121	2.728793	7.83
20231201	5.5	96.5	349.879	2221.69893	5.601142	2.170954	7.07
20231201	5.5	97.25	368.837	2116.150495	5.113909	2.229875	6.08
20231201	5.5	98.0	450.332	1706.857829	4.238495	1.824551	7.02
20231201	5.5	98.75	521.168	1470.581655	4.045151	1.604082	9.52
20231201	5.5	99.5	514.191	1503.961368	5.172821	1.905112	12.85
20231201	5.5	100.25	351.96	2169.647971	10.069596	2.902838	22.49
20231201	5.5	101.0	320.012	2228.121133	8.851899	2.277672	17.08
20231201	5.5	101.75	201.23	3429.639219	10.629598	2.919302	9.07
20231201	5.5	102.5	182.246	3857.19522	9.995896	3.790486	6.59
20231201	5.5	103.25	365.907	1957.448204	4.022101	2.213213	5.84
20231201	5.5	104.0	447.327	1605.42802	3.036854	1.958871	6.53
20231201	5.5	104.75	500.558	1434.079168	2.742561	1.835323	6.75
20231201	5.5	105.5	537.845	1336.526137	2.792065	1.769226	6.85
20231201	5.5	106.25	518.259	1387.935183	3.074887	1.824044	6.83
20231201	5.5	107.0	489.418	1469.900576	2.986719	1.773749	6.87
20231201	5.5	107.75	485.267	1482.719204	2.312444	1.516853	6.76
20231201	5.5	108.5	490.113	1467.696021	1.877929	1.335606	6.53
20231201	5.5	109.25	482.592	1492.565977	1.917733	1.38635	6.27
20231201	5.5	110.0	539.407	1335.846772	1.749133	1.290967	5.96
20231201	5.5	110.75	543.121	1329.035887	1.811303	1.412776	6.01
20231201	5.5	111.5	530.293	1359.975146	1.924904	1.66197	5.98
20231201	5.5	112.25	548.785	1314.393615	2.060825	1.928812	6.31
20231201	5.5	113.0	535.272	1344.155682	2.40043	2.413291	6.55
20231201	5.5	113.75	540.962	1326.51055	2.841103	2.939308	8.11
20231201	5.5	114.5	554.15	1297.486782	3.074272	3.632776	9.16
20231201	5.5	115.25	440.42	1614.460288	3.97595	4.760656	12.36
20231201	5.5	116.0	195.842	3527.827024	8.639664	12.445354	13.56
20231201	5.5	116.75	181.098	3753.617378	7.6858	15.182487	10.01
20231201	5.5	117.5	116.577	5990.994793	10.642863	32.493571	11.54
20231201	5.5	118.25	156.801	4545.939758	7.528874	26.18843	12.47
20231201	5.5	119.0	325.934	2186.773089	3.074224	14.629848	12.38
20231201	5.5	119.75	349.866	2035.497876	2.470503	12.294556	10.41
20231201	5.5	120.5	303.936	2335.409428	3.024212	15.582119	10.34
20231201	5.5	121.25	445.379	1583.996776	2.112554	9.289008	9.13
20231201	5.5	122.0	530.215	1323.94274	1.804735	5.345264	5.9
20231201	5.5	122.75	517.064	1349.337993	1.907481	5.133152	5.8
20231201	5.5	123.5	522.863	1330.004227	1.963998	1.361271	4.86
20231201	5.5	124.25	448.894	1529.237415	2.345723	1.482667	5.44
20231201	5.5	125.0	661.183	1005.119914	1.570272	0.794127	6.75
20231201	5.5	125.75	684.884	957.598805	1.406085	0.621365	6.58
20231201	5.5	126.5	701.1	935.274283	1.203768	0.47539	5.33
20231201	5.5	127.25	745.207	874.222733	1.054011	0.419865	4.81
20231201	5.5	128.0	729.915	887.138091	1.017681	0.393952	4.54
20231201	5.5	128.75	745.342	864.483553	0.978797	0.350996	4.29
20231201	5.5	129.5	735.184	874.669062	0.972459	0.339166	4.01
20231201	5.5	130.25	713.756	898.634127	1.005598	0.357501	3.96
20231201	5.5	131.0	698.254	918.903293	1.040327	0.37779	3.87
20231201	5.5	131.75	685.634	934.901857	1.072847	0.395908	3.84
20231201	5.5	132.5	700.519	915.450259	1.058088	0.39689	3.69
20231201	5.5	133.25	733.092	874.681486	1.022972	0.393543	3.58
20231201	5.5	134.0	801.285	800.032323	0.932067	0.380674	3.41
20231201	5.5	134.75	839.491	766.035371	0.900371	0.39592	3.36
20231201	5.5	135.5	836.837	769.50565	0.886149	0.438305	3.37
20231201	5.5	136.25	799.064	806.533269	0.89272	0.510498	3.45
20231201	5.5	137.0	738.139	871.745295	0.949025	0.63405	3.71
20231201	5.5	137.75	745.181	860.857832	0.916756	0.745295	3.92
20231201	5.5	138.5	748.577	853.954369	0.900844	0.860889	4.09
20231201	5.5	139.25	690.97	921.136229	0.969386	1.069156	4.05
20231201	5.5	140.0	650.866	973.01887	1.043792	1.282787	3.77
20231201	5.5	140.75	682.045	925.202003	1.008251	1.430259	3.39
20231201	4.75	95.0	434.267	1891.935606	4.864982	1.247428	4.78
20231201	4.75	95.75	200.176	4019.210595	10.540439	2.737519	7.29
20231201	4.75	96.5	217.467	3467.100756	9.445856	2.488836	8.08
20231201	4.75	97.25	204.663	3677.077928	9.812609	3.025243	7.82
20231201	4.75	98.0	279.743	2804.286434	7.808589	2.768371	6.71
20231201	4.75	98.75	358.009	2201.853026	6.667126	2.218389	8.28
20231201	4.75	99.5	351.741	2285.79722	8.03094	2.233562	9.8
20231201	4.75	100.25	312.137	2550.024188	12.499934	2.651207	16.27
20231201	4.75	101.0	235.387	3061.717087	14.962368	2.950532	25.21
20231201	4.75	101.75	231.788	2967.009509	10.671105	2.049755	12.63
20231201	4.75	102.5	225.249	3065.607394	8.90764	2.131373	6.04
20231201	4.75	103.25	236.827	2980.362459	7.676895	2.544734	5.82
20231201	4.75	104.0	430.634	1658.133589	3.202901	1.543655	4.75
20231201	4.75	104.75	445.603	1602.026243	3.18282	1.596685	4.91
20231201	4.75	105.5	463.069	1541.138794	3.329821	1.558393	4.86
