date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20230501	5.5	95.0	458.732	2343.004194	4.628533	1.629958	6.96
20230501	5.5	95.75	413.073	2564.169045	5.60965	1.918856	10.99
20230501	5.5	96.5	484.779	2185.635104	4.565953	1.6785	8.97
20230501	5.5	97.25	454.013	2368.399143	4.902998	2.004216	6.28
20230501	5.5	98.0	455.182	2330.445844	4.56181	1.874988	5.74
20230501	5.5	98.75	438.992	2405.793272	4.676821	1.830352	5.81
20230501	5.5	99.5	388.57	2734.745348	6.785776	2.815094	8.85
20230501	5.5	100.25	325.143	3255.752084	12.083994	4.616655	14.64
20230501	5.5	101.0	393.849	2371.131576	7.437074	2.680207	13.02
20230501	5.5	101.75	373.651	2327.53532	4.832301	2.002859	10.02
20230501	5.5	102.5	325.693	2686.205414	5.436429	1.933336	9.5
20230501	5.5	103.25	526.797	1676.613193	3.413011	1.062237	9.59
20230501	5.5	104.0	560.87	1572.316223	2.900446	0.966925	10.17
20230501	5.5	104.75	573.318	1539.51908	2.750676	0.989021	10.29
20230501	5.5	105.5	587.383	1506.071507	2.908263	1.040134	10.06
20230501	5.5	106.25	585.555	1513.357242	3.046303	1.076394	9.49
20230501	5.5	107.0	612.378	1449.971586	2.728281	0.955903	8.34
20230501	5.5	107.75	690.586	1286.469897	1.922273	0.705086	7.06
20230501	5.5	108.5	735.919	1202.113955	1.482588	0.575203	5.76
20230501	5.5	109.25	703.07	1258.832975	1.503498	0.621244	4.49
20230501	5.5	110.0	681.479	1293.695037	1.559294	0.666789	3.39
20230501	5.5	110.75	653.424	1340.352818	1.660537	0.746548	2.1
20230501	5.5	111.5	619.836	1402.181867	1.784609	0.861558	1.18
20230501	5.5	112.25	610.154	1417.442318	1.864952	1.021492	0.67
20230501	5.5	113.0	582.456	1483.241824	2.051214	1.252208	0.53
20230501	5.5	113.75	566.562	1539.164999	2.445637	1.618869	0.75
20230501	5.5	114.5	537.458	1639.577232	2.785632	1.906175	1.51
20230501	5.5	115.25	480.042	1848.107457	3.221147	1.813915	6.01
20230501	5.5	116.0	237.276	3638.688279	6.405793	3.7421	8.84
20230501	5.5	116.75	497.2	1666.971239	2.389145	1.923363	6.8
20230501	5.5	117.5	369.286	2272.946172	3.090905	3.763444	7.38
20230501	5.5	118.25	397.211	2113.826153	3.117008	4.889039	7.03
20230501	5.5	119.0	552.628	1498.772049	2.014471	5.967428	5.14
20230501	5.5	119.75	557.781	1454.301599	1.796486	8.189329	4.33
20230501	5.5	120.5	493.443	1620.796728	2.074546	14.893617	8.16
20230501	5.5	121.25	529.784	1498.720044	1.935606	14.128384	10.16
20230501	5.5	122.0	564.216	1411.867086	1.885553	13.711221	13.66
20230501	5.5	122.75	564.966	1408.304394	1.89331	11.461449	12.98
20230501	5.5	123.5	503.073	1568.988397	2.141143	4.252892	5.48
20230501	5.5	124.25	482.143	1621.25946	2.217697	2.41507	2.55
20230501	5.5	125.0	480.833	1580.052326	2.302417	1.567391	4.99
20230501	5.5	125.75	461.323	1629.302679	2.436785	1.341564	5.35
20230501	5.5	126.5	584.932	1302.114776	1.838241	0.692036	4.57
20230501	5.5	127.25	506.747	1512.012503	2.047333	0.655254	4.55
20230501	5.5	128.0	431.758	1769.381922	2.329884	0.662164	4.3
20230501	5.5	128.75	358.779	2098.048659	2.618155	0.670238	3.98
20230501	5.5	129.5	428.047	1723.215675	2.022909	0.422165	3.6
20230501	5.5	130.25	408.471	1742.348416	2.060077	0.355686	3.48
20230501	5.5	131.0	435.12	1571.266088	1.946436	0.285716	3.39
20230501	5.5	131.75	517.081	1279.516169	1.652602	0.201456	3.62
20230501	5.5	132.5	521.615	1224.400372	1.652943	0.160104	4.43
20230501	5.5	133.25	564.94	1117.091019	1.492326	0.125775	5.58
20230501	5.5	134.0	547.836	1133.953227	1.541652	0.116572	6.53
20230501	5.5	134.75	534.607	1154.135281	1.633601	0.129524	7.3
20230501	5.5	135.5	546.773	1107.925593	1.682628	0.170338	8.83
20230501	5.5	136.25	592.206	1001.504375	1.565429	0.185569	10.7
20230501	5.5	137.0	623.19	937.340779	1.491615	0.188825	11.46
20230501	5.5	137.75	494.781	1146.140414	1.876683	0.257291	12.31
20230501	5.5	138.5	450.125	1237.239433	2.030427	0.313676	11.15
20230501	5.5	139.25	441.583	1263.038206	2.074079	0.357603	8.73
20230501	5.5	140.0	460.562	1227.47578	2.014957	0.416332	7.51
20230501	5.5	140.75	507.68	1129.992318	1.822823	0.434605	7.55
20230501	4.75	95.0	494.057	2072.930856	3.726394	0.954584	3.05
20230501	4.75	95.75	242.583	4170.931186	8.41857	2.158743	7.77
20230501	4.75	96.5	261.737	3742.86402	8.476329	2.242084	11.72
20230501	4.75	97.25	278.865	3584.667491	8.165431	2.625991	11.2
20230501	4.75	98.0	418.628	2554.719226	6.016642	2.771766	13.12
20230501	4.75	98.75	392.146	2713.040551	6.411018	2.941637	12.78
20230501	4.75	99.5	378.784	2767.162816	7.019634	2.590312	9.31
20230501	4.75	100.25	367.987	2854.880743	10.824029	3.554707	14.49
20230501	4.75	101.0	258.815	3662.436876	15.865402	4.603609	24.03
20230501	4.75	101.75	498.76	1735.100449	5.08779	1.526839	15.6
20230501	4.75	102.5	340.878	2508.654123	5.6527	1.724609	9.49
20230501	4.75	103.25	354.625	2447.664716	5.938047	1.552374	10.54
20230501	4.75	104.0	569.461	1545.666341	2.863366	0.968458	9.95
20230501	4.75	104.75	591.445	1490.868297	2.71762	0.980248	10.16
20230501	4.75	105.5	568.927	1554.959072	3.024634	1.063972	10.24
20230501	4.75	106.25	548.805	1616.649447	3.091424	1.078222	9.66
20230501	4.75	107.0	570.763	1565.019982	2.373735	0.849794	8.5
20230501	4.75	107.75	596.737	1500.164394	1.821042	0.694151	7.2
20230501	4.75	108.5	626.531	1434.200383	1.650999	0.664947	5.89
20230501	4.75	109.25	650.31	1381.375805	1.542394	0.653324	4.51
20230501	4.75	110.0	646.716	1381.63135	1.542602	0.658881	2.88
20230501	4.75	110.75	624.779	1420.279811	1.635185	0.72523	1.56
20230501	4.75	111.5	610.88	1439.958748	1.762752	0.797684	0.66
20230501	4.75	112.25	574.057	1526.640908	1.988719	0.992503	0.24
20230501	4.75	113.0	559.036	1575.918545	2.479797	1.232371	0.5
20230501	4.75	113.75	532.37	1673.410786	3.090753	1.631082	1.61
20230501	4.75	114.5	416.273	2152.274109	4.844415	2.229068	10.15
20230501	4.75	115.25	236.057	3705.169938	7.282982	3.1307	11.52
20230501	4.75	116.0	325.445	2525.201493	3.793615	1.820259	9.13
20230501	4.75	116.75	428.297	1878.657567	2.399043	1.557241	8.68
20230501	4.75	117.5	367.427	2212.953866	2.961298	2.450625	8.33
20230501	4.75	118.25	371.651	2178.65632	3.114761	3.638865	7.74
20230501	4.75	119.0	511.289	1550.42432	2.139446	3.531643	4.94
20230501	4.75	119.75	547.893	1419.135306	1.826795	4.958908	3.63
20230501	4.75	120.5	561.583	1371.870943	1.793567	4.894286	4.88
20230501	4.75	121.25	629.013	1216.508562	1.61127	4.510334	7.05
20230501	4.75	122.0	567.87	1346.139786	1.811592	4.376442	9.55
20230501	4.75	122.75	537.852	1418.24461	1.944719	3.166442	9.72
20230501	4.75	123.5	539.276	1403.162759	1.939139	2.706069	8.6
20230501	4.75	124.25	634.104	1183.518161	1.634967	1.026548	5.5
20230501	4.75	125.0	537.602	1386.158348	1.896007	0.95426	4.0
20230501	4.75	125.75	470.284	1563.198833	2.213658	0.880087	4.2
20230501	4.75	126.5	497.503	1459.038036	2.101806	0.70783	3.87
20230501	4.75	127.25	444.969	1632.308768	2.286238	0.646837	3.87
20230501	4.75	128.0	451.755	1586.607121	2.21536	0.5808	3.84
20230501	4.75	128.75	445.88	1582.535436	2.093603	0.490519	3.61
20230501	4.75	129.5	450.471	1533.765104	1.939778	0.3955	3.47
20230501	4.75	130.25	463.203	1445.738909	1.840843	0.30707	3.29
20230501	4.75	131.0	532.898	1239.152333	1.622061	0.219696	3.44
20230501	4.75	131.75	595.482	1079.842044	1.459731	0.162845	3.82
20230501	4.75	132.5	568.839	1122.697811	1.473774	0.141342	5.02
20230501	4.75	133.25	561.302	1126.020574	1.454555	0.121094	6.08
20230501	4.75	134.0	524.404	1203.049557	1.581529	0.120192	6.73
20230501	4.75	134.75	509.948	1228.771757	1.655793	0.130176	7.61
20230501	4.75	135.5	517.159	1189.630075	1.676665	0.165587	9.94
20230501	4.75	136.25	525.021	1143.115037	1.735601	0.219781	11.55
20230501	4.75	137.0	574.328	1013.097394	1.637916	0.24898	11.85
20230501	4.75	137.75	530.747	1064.686941	1.765389	0.276936	12.79
20230501	4.75	138.5	459.979	1201.33767	2.021625	0.31085	11.97
20230501	4.75	139.25	437.174	1264.869594	2.125994	0.356188	9.24
20230501	4.75	140.0	434.734	1289.213404	2.170355	0.409012	7.34
20230501	4.75	140.75	423.831	1342.057565	2.24277	0.491369	7.29
20230501	4.0	95.0	432.69	2217.413391	3.915274	0.819183	2.85
20230501	4.0	95.75	438.93	2219.293737	4.412088	0.859285	3.96
20230501	4.0	96.5	103.713	9148.771128	21.156142	4.148519	7.25
20230501	4.0	97.25	269.023	3504.898466	8.569067	2.287214	11.34
20230501	4.0	98.0	283.346	3572.960268	9.49285	3.867261	19.44
20230501	4.0	98.75	329.909	3244.32495	9.561194	5.07028	25.81
20230501	4.0	99.5	361.398	2905.112923	8.902465	3.96562	18.43
20230501	4.0	100.25	382.672	2695.653196	9.654375	3.23223	12.13
20230501	4.0	101.0	307.346	3144.032459	13.841726	4.082555	25.5
20230501	4.0	101.75	431.031	2013.270507	6.849034	1.980508	20.98
