date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20200901	5.5	95.0	725.604	842.878622	2.212397	0.682498	6.23
20200901	5.5	95.75	286.674	2096.713689	5.840285	1.957908	7.69
20200901	5.5	96.5	408.013	1519.969952	4.681937	1.740608	10.94
20200901	5.5	97.25	537.77	1228.642542	4.208561	1.694478	14.99
20200901	5.5	98.0	565.841	1195.870041	4.065888	1.578509	15.94
20200901	5.5	98.75	619.059	1072.525236	3.832358	1.270424	14.53
20200901	5.5	99.5	691.19	962.658025	4.140613	1.180374	16.58
20200901	5.5	100.25	653.296	1050.833925	5.91611	1.814603	28.37
20200901	5.5	101.0	274.461	2393.487235	11.234955	3.967985	30.22
20200901	5.5	101.75	241.041	2635.473633	8.163881	3.763955	25.17
20200901	5.5	102.5	313.653	2009.002305	5.467498	3.895152	25.84
20200901	5.5	103.25	478.713	1291.39568	4.273964	3.454771	28.01
20200901	5.5	104.0	621.992	938.891336	2.87376	2.048271	21.42
20200901	5.5	104.75	650.187	873.972257	2.195119	1.10082	14.91
20200901	5.5	105.5	661.502	860.294451	2.187433	0.884515	12.08
20200901	5.5	106.25	638.343	912.195011	2.649215	1.081182	11.6
20200901	5.5	107.0	580.117	1023.813127	3.13264	1.29205	11.14
20200901	5.5	107.75	557.862	1081.889607	2.533239	1.021094	10.93
20200901	5.5	108.5	571.755	1062.653584	1.870144	0.749816	11.71
20200901	5.5	109.25	589.586	1032.5235	1.688758	0.679241	13.9
20200901	5.5	110.0	619.705	978.183813	1.471933	0.583214	17.15
20200901	5.5	110.75	644.296	935.180414	1.4381	0.566699	21.01
20200901	5.5	111.5	645.942	929.326472	1.439704	0.517637	21.88
20200901	5.5	112.25	477.653	1252.722164	2.049189	0.62932	19.7
20200901	5.5	113.0	465.88	1283.605435	2.220872	0.586727	16.85
20200901	5.5	113.75	432.257	1394.336471	2.680604	0.74541	14.34
20200901	5.5	114.5	441.203	1375.072246	2.92658	0.911161	12.47
20200901	5.5	115.25	352.856	1723.790725	3.759772	0.821653	14.1
20200901	5.5	116.0	238.161	2497.198534	5.689437	1.056707	16.02
20200901	5.5	116.75	281.14	2043.024827	4.168137	0.78199	14.39
20200901	5.5	117.5	293.497	1898.646664	3.821392	0.774517	13.99
20200901	5.5	118.25	279.307	1866.832911	4.087921	0.840611	10.02
20200901	5.5	119.0	477.247	1065.59224	2.145036	0.521386	6.18
20200901	5.5	119.75	430.289	1172.738555	2.17507	0.623893	5.16
20200901	5.5	120.5	429.455	1174.145603	2.37484	0.719874	7.34
20200901	5.5	121.25	475.502	1056.012593	2.162466	0.628194	7.91
20200901	5.5	122.0	461.257	1080.75975	2.074421	0.545241	6.66
20200901	5.5	122.75	509.02	980.168166	1.875661	0.513133	6.16
20200901	5.5	123.5	503.205	997.514134	1.931913	0.595165	5.73
20200901	5.5	124.25	507.869	997.127015	1.988223	0.664365	4.46
20200901	5.5	125.0	470.093	1077.449356	2.313987	0.94543	3.7
20200901	5.5	125.75	426.25	1197.811848	2.541506	1.008643	2.04
20200901	5.5	126.5	480.515	1076.295641	2.113035	0.674464	0.16
20200901	5.5	127.25	444.895	1170.438193	2.239513	0.704604	0.17
20200901	5.5	128.0	453.5	1144.233076	2.127935	0.653954	0.32
20200901	5.5	128.75	502.434	1030.251536	1.813719	0.549761	0.59
20200901	5.5	129.5	663.453	778.421531	1.303468	0.404563	0.98
20200901	5.5	130.25	677.513	761.36207	1.276121	0.423779	1.32
20200901	5.5	131.0	713.458	726.828209	1.219268	0.426638	1.8
20200901	5.5	131.75	747.671	695.600471	1.163753	0.432375	2.1
20200901	5.5	132.5	734.515	710.96642	1.190994	0.4629	2.34
20200901	5.5	133.25	702.716	741.045316	1.245784	0.521128	2.18
20200901	5.5	134.0	692.58	749.966502	1.278175	0.568949	1.81
