date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20150701	5.5	95.0	600.263	990.703242	2.486952	0.918465	8.07
20150701	5.5	95.75	341.745	1780.045063	4.918893	2.101565	18.38
20150701	5.5	96.5	408.677	1515.693323	4.100493	1.903217	21.96
20150701	5.5	97.25	555.81	1144.924884	3.182508	1.54903	25.33
20150701	5.5	98.0	639.617	1003.848866	2.377123	1.225524	23.3
20150701	5.5	98.75	673.055	968.989161	1.922421	1.049161	14.73
20150701	5.5	99.5	681.982	970.924599	2.206067	0.970404	18.94
20150701	5.5	100.25	574.232	1154.377151	4.086275	1.331056	25.8
20150701	5.5	101.0	300.039	2208.970501	7.881365	2.751557	28.99
20150701	5.5	101.75	391.878	1826.862952	4.432566	2.197803	31.91
20150701	5.5	102.5	350.565	2233.702167	4.249098	2.742727	38.77
20150701	5.5	103.25	418.216	2028.082378	3.725757	2.551552	37.77
20150701	5.5	104.0	459.914	1847.821984	2.962015	2.768987	30.02
20150701	5.5	104.75	555.094	1505.089769	2.196997	2.693801	24.91
20150701	5.5	105.5	596.953	1376.089575	2.011941	2.377164	23.65
20150701	5.5	106.25	662.255	1217.847506	2.091306	1.948802	23.52
20150701	5.5	107.0	729.979	1102.687886	2.101855	1.718126	24.32
20150701	5.5	107.75	769.706	1040.965771	1.745312	1.354335	24.55
20150701	5.5	108.5	794.471	1010.935201	1.501291	1.122642	24.3
20150701	5.5	109.25	809.836	983.552843	1.386856	1.015012	22.4
20150701	5.5	110.0	845.656	935.810661	1.240741	0.88208	20.89
20150701	5.5	110.75	892.279	872.339145	1.15455	0.824991	19.29
20150701	5.5	111.5	936.227	818.619416	1.061665	0.763248	17.56
20150701	5.5	112.25	941.62	799.652089	1.035607	0.7461	15.92
20150701	5.5	113.0	937.594	794.677974	1.054987	0.749851	14.05
20150701	5.5	113.75	998.281	789.565062	1.504281	0.833364	24.44
20150701	5.5	114.5	1026.13	796.285461	1.624702	1.000774	25.78
20150701	5.5	115.25	1009.411	795.614472	1.42552	1.060683	21.37
