date	latitude	longitude	blh	co_ugm3	no2_ugm3	so2_ugm3	PM25
20230201	5.5	95.0	340.779	2901.128884	5.084697	1.926029	4.49
20230201	5.5	95.75	278.323	3640.004599	6.484602	2.250664	7.7
20230201	5.5	96.5	401.828	2619.804991	4.302908	1.623557	8.89
20230201	5.5	97.25	482.828	2309.627859	3.659966	1.611355	8.85
20230201	5.5	98.0	475.917	2268.015221	3.332905	1.807973	9.28
20230201	5.5	98.75	459.812	2224.904961	3.186278	2.056466	9.14
20230201	5.5	99.5	420.542	2373.374835	4.066029	2.581314	11.12
20230201	5.5	100.25	334.0	2899.135629	6.853072	3.320213	17.69
20230201	5.5	101.0	290.182	3015.031945	5.782423	2.470347	17.05
20230201	5.5	101.75	236.151	3563.224801	4.503542	1.929689	13.26
20230201	5.5	102.5	233.344	3706.292427	4.643621	2.102068	10.88
20230201	5.5	103.25	421.771	2060.848185	2.554227	1.182064	7.7
20230201	5.5	104.0	558.917	1561.653698	1.659438	0.894795	7.44
20230201	5.5	104.75	596.591	1470.394123	1.511766	0.933091	9.09
20230201	5.5	105.5	656.773	1321.779519	1.547171	0.874443	10.32
20230201	5.5	106.25	613.354	1403.803676	2.363611	1.098115	10.55
20230201	5.5	107.0	594.922	1423.282212	2.959213	1.224875	10.25
20230201	5.5	107.75	539.083	1548.7309	2.631278	1.086359	8.87
20230201	5.5	108.5	489.247	1676.13782	2.143093	0.842489	7.26
20230201	5.5	109.25	468.612	1728.547498	2.067384	0.724367	6.14
20230201	5.5	110.0	462.141	1753.34346	2.132398	0.664127	5.33
20230201	5.5	110.75	468.214	1735.789831	2.197506	0.640693	5.17
20230201	5.5	111.5	498.745	1632.04784	2.1139	0.619618	5.26
20230201	5.5	112.25	483.312	1688.574875	2.266937	0.664868	5.62
20230201	5.5	113.0	445.677	1810.779556	2.540833	0.824258	5.61
20230201	5.5	113.75	413.122	1917.322728	2.967908	1.152468	5.41
20230201	5.5	114.5	377.94	2063.852728	3.38323	1.422259	4.63
20230201	5.5	115.25	322.893	2343.663071	3.907332	1.270012	5.63
20230201	5.5	116.0	225.073	3171.289315	5.582211	1.584431	6.95
20230201	5.5	116.75	141.651	4733.881865	7.527635	2.145331	6.71
20230201	5.5	117.5	171.544	3778.654456	5.741378	2.93511	6.86
20230201	5.5	118.25	194.049	3223.572912	5.013745	3.029731	5.52
20230201	5.5	119.0	312.182	1925.035076	2.658162	4.901151	2.72
20230201	5.5	119.75	400.753	1442.919704	1.788925	4.662727	0.49
20230201	5.5	120.5	431.7	1330.948112	1.710953	7.545455	1.09
20230201	5.5	121.25	535.357	1074.435003	1.373349	6.529861	0.96
20230201	5.5	122.0	493.513	1176.99554	1.522322	6.096591	0.73
20230201	5.5	122.75	465.953	1253.189485	1.690218	5.657369	0.71
20230201	5.5	123.5	429.667	1373.286755	1.98167	1.82616	0.26
20230201	5.5	124.25	405.838	1491.331024	2.358985	2.101378	1.7
20230201	5.5	125.0	392.818	1510.392854	2.490355	1.9497	5.44
20230201	5.5	125.75	655.245	904.892674	1.396199	0.919806	6.87
20230201	5.5	126.5	650.669	934.003772	1.296821	0.779372	6.62
20230201	5.5	127.25	600.38	1034.966854	1.358278	0.832706	7.24
20230201	5.5	128.0	610.622	1040.192787	1.272779	0.801401	7.81
20230201	5.5	128.75	648.792	998.956676	1.127842	0.721186	8.01
20230201	5.5	129.5	644.323	1022.927786	1.09522	0.704337	8.14
20230201	5.5	130.25	645.456	1032.941053	1.097349	0.709965	8.45
20230201	5.5	131.0	670.838	1002.876999	1.077202	0.694039	8.77
20230201	5.5	131.75	695.365	969.891064	1.057116	0.682697	9.45
20230201	5.5	132.5	707.802	954.440507	1.057098	0.69088	10.37
20230201	5.5	133.25	792.128	851.332865	0.961328	0.630607	11.47
20230201	5.5	134.0	871.841	774.303342	0.884628	0.57584	12.58
20230201	5.5	134.75	917.102	739.539004	0.851815	0.549962	13.35
20230201	5.5	135.5	969.339	704.829373	0.834921	0.512067	13.94
20230201	5.5	136.25	981.852	703.501953	0.830891	0.502661	14.22
20230201	5.5	137.0	988.073	706.226868	0.830678	0.497324	14.41
20230201	5.5	137.75	977.005	720.559465	0.846961	0.498327	14.34
20230201	5.5	138.5	960.979	735.950734	0.864058	0.498569	14.36
